feature,mean_abs_shap
spread1,0.4074464354884298
PPE,0.12463414130264212
spread2,0.05533446981952132
MDVP:APQ,0.038929892769232845
D2,0.0198525008736202
DFA,0.00790838482286835
MDVP:Fhi(Hz),0.0011740352274102494
RPDE,0.0
HNR,0.0
NHR,0.0
Shimmer:DDA,0.0
MDVP:Fo(Hz),0.0
Shimmer:APQ3,0.0
MDVP:Shimmer(dB),0.0
MDVP:Shimmer,0.0
Jitter:DDP,0.0
MDVP:PPQ,0.0
MDVP:RAP,0.0
MDVP:Jitter(Abs),0.0
MDVP:Jitter(%),0.0
MDVP:Flo(Hz),0.0
Shimmer:APQ5,0.0
